Unique_Query_ID,Model_Index,nparents,nzr,zdr,cardinality,Iteration,cause,effect,query,Method,Estimate,exact_result,Time,Acceptance_Rate
M4_PN_V1_V0,4,2,10,10,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.3775694801203376]","[0.0, 0.9599157664014986]",18.201882123947144,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,10,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3637470747530428, 0.5297290189690843]","[0.3224320581141854, 0.4477589966413742]",18.201882123947144,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24255960623368947, 0.41669333513622]","[0.0, 0.875975201145457]",1.7690691947937012,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4224659410119676, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",1.7690691947937012,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.36147215364054835]","[0.0, 0.9599157664014986]",1.7690691947937012,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3838259098079723, 0.5228102642164397]","[0.3224320581141854, 0.4477589966413741]",1.7690691947937012,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24255960623368947, 0.41669333513622]","[0.0, 0.875975201145457]",4.363640546798706,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4224659410119676, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",4.363640546798706,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.36147215364054835]","[0.0, 0.9599157664014986]",4.363640546798706,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3744515834661079, 0.5237241458628344]","[0.3224320581141854, 0.4477589966413741]",4.363640546798706,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.241741938547433, 0.41669333513622]","[0.0, 0.875975201145457]",6.07697057723999,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41790341169838474, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",6.07697057723999,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",6.07697057723999,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3744515834661079, 0.5237241458628344]","[0.3224320581141854, 0.4477589966413741]",6.07697057723999,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2333015791960932, 0.41669333513622]","[0.0, 0.875975201145457]",7.79899001121521,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41790341169838474, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",7.79899001121521,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",7.79899001121521,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3744515834661079, 0.5237241458628344]","[0.3224320581141854, 0.4477589966413741]",7.79899001121521,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.22947371757848886, 0.41669333513622]","[0.0, 0.875975201145457]",9.52670431137085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41790341169838474, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",9.52670431137085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",9.52670431137085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3744515834661079, 0.5253377253442646]","[0.3224320581141854, 0.4477589966413741]",9.52670431137085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.22947371757848886, 0.41669333513622]","[0.0, 0.875975201145457]",11.237375497817991,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41790341169838474, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",11.237375497817991,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",11.237375497817991,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3744515834661079, 0.5253377253442646]","[0.3224320581141854, 0.4477589966413741]",11.237375497817991,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.22947371757848886, 0.41669333513622]","[0.0, 0.875975201145457]",13.026483058929443,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41790341169838474, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",13.026483058929443,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",13.026483058929443,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3744515834661079, 0.5253377253442646]","[0.3224320581141854, 0.4477589966413741]",13.026483058929443,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.22947371757848886, 0.41669333513622]","[0.0, 0.875975201145457]",14.819853067398071,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41790341169838474, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",14.819853067398071,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",14.819853067398071,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37328919817811645, 0.5297290189690843]","[0.3224320581141854, 0.4477589966413741]",14.819853067398071,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.22947371757848886, 0.41669333513622]","[0.0, 0.875975201145457]",16.532966375350952,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4168847312388795, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",16.532966375350952,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.368814445733435]","[0.0, 0.9599157664014986]",16.532966375350952,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3637470747530428, 0.5297290189690843]","[0.3224320581141854, 0.4477589966413741]",16.532966375350952,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,10,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.22947371757848886, 0.41669333513622]","[0.0, 0.875975201145457]",18.94454598426819,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,10,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4168847312388795, 0.5915018346245554]","[0.3814916912888793, 0.5297746691739844]",18.94454598426819,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,10,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.191059915917807, 0.3775694801203376]","[0.0, 0.9599157664014986]",18.94454598426819,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,10,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3637470747530428, 0.5297290189690843]","[0.3224320581141854, 0.4477589966413741]",18.94454598426819,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.12311610772905382, 0.2890990405068474]","[0.0, 0.0]",1.6079494953155518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3159901089518426, 0.48069017644583645]","[0.0080839818949311, 0.2716179784706784]",1.6079494953155518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.05822448853693066, 0.1703885513551988]","[0.0, 0.0]",1.6079494953155518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19869132359929945, 0.32883972176503]","[0.0032615314367015, 0.1095859178149462]",1.6079494953155518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.1072399019361769, 0.2890990405068474]","[0.0, 0.0]",3.17061710357666,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.311566312762592, 0.48078656629790306]","[0.0080839818949311, 0.2716179784706784]",3.17061710357666,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.04962238128603741, 0.1703885513551988]","[0.0, 0.0]",3.17061710357666,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19516153152860433, 0.33175595785542544]","[0.0032615314367015, 0.1095859178149462]",3.17061710357666,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.1072399019361769, 0.2890990405068474]","[0.0, 0.0]",4.729460954666138,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.311566312762592, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",4.729460954666138,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.04962238128603741, 0.1703885513551988]","[0.0, 0.0]",4.729460954666138,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19516153152860433, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",4.729460954666138,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.1072399019361769, 0.2890990405068474]","[0.0, 0.0]",6.370959281921387,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.31151284068836477, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",6.370959281921387,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.04962238128603741, 0.17526789765397655]","[0.0, 0.0]",6.370959281921387,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19516153152860433, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",6.370959281921387,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.08605781158535886, 0.2934809574526642]","[0.0, 0.0]",7.930386543273926,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3068241185063027, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",7.930386543273926,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.0430372014688752, 0.17526789765397655]","[0.0, 0.0]",7.930386543273926,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.1924994018714118, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",7.930386543273926,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.08605781158535886, 0.2934809574526642]","[0.0, 0.0]",9.561822414398192,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3012822382620241, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",9.561822414398192,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.0430372014688752, 0.17526789765397655]","[0.0, 0.0]",9.561822414398192,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.1924994018714118, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",9.561822414398192,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.08605781158535886, 0.2934809574526642]","[0.0, 0.0]",11.126747608184814,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29575121736155624, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",11.126747608184814,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.0430372014688752, 0.17526789765397655]","[0.0, 0.0]",11.126747608184814,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.1924994018714118, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",11.126747608184814,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.08605781158535886, 0.2934809574526642]","[0.0, 0.0]",12.757511854171751,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29575121736155624, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",12.757511854171751,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.0430372014688752, 0.17526789765397655]","[0.0, 0.0]",12.757511854171751,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.1924994018714118, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",12.757511854171751,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.08605781158535886, 0.2934809574526642]","[0.0, 0.0]",14.381402969360352,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29575121736155624, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",14.381402969360352,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.0430372014688752, 0.17526789765397655]","[0.0, 0.0]",14.381402969360352,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.1924994018714118, 0.3351667025687431]","[0.0032615314367015, 0.1095859178149462]",14.381402969360352,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,4,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.08605781158535886, 0.2934809574526642]","[0.0, 0.0]",15.946712970733644,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,4,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29575121736155624, 0.4919062322169947]","[0.0080839818949311, 0.2716179784706784]",15.946712970733644,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,4,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.0430372014688752, 0.17526789765397655]","[0.0, 0.0]",15.946712970733644,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,4,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.18722854507138187, 0.337738271265136]","[0.0032615314367015, 0.1095859178149462]",15.946712970733644,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,8,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.25249258450830303, 0.42435874212522895]","[0.0, 1.0]",1.7429356575012207,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,8,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4477403623794517, 0.5972776085017136]","[0.4318523247864775, 0.6280228717040058]",1.7429356575012207,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,8,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.20619197594672387, 0.34427383857346555]","[0.0, 0.72433561337285]",1.7429356575012207,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,8,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3643514652119258, 0.4961922019658683]","[0.303917825754548, 0.4419736440848854]",1.7429356575012207,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,8,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.25249258450830303, 0.42435874212522895]","[0.0, 1.0]",3.439291715621948,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,8,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.43474472619600846, 0.5972776085017136]","[0.4318523247864775, 0.6280228717040058]",3.439291715621948,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,8,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19176446324832025, 0.34427383857346555]","[0.0, 0.72433561337285]",3.439291715621948,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,8,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3490516983729359, 0.5204979385970981]","[0.303917825754548, 0.4419736440848854]",3.439291715621948,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,8,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.25249258450830303, 0.42435874212522895]","[0.0, 1.0]",5.268133401870728,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,8,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.43474472619600846, 0.5972776085017136]","[0.4318523247864775, 0.6280228717040058]",5.268133401870728,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,8,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19176446324832025, 0.34427383857346555]","[0.0, 0.72433561337285]",5.268133401870728,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,8,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3490516983729359, 0.5204979385970981]","[0.303917825754548, 0.4419736440848854]",5.268133401870728,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,8,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24403221517920634, 0.42435874212522895]","[0.0, 1.0]",6.944495677947998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,8,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.43474472619600846, 0.5978715605594362]","[0.4318523247864775, 0.6280228717040058]",6.944495677947998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,8,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19176446324832025, 0.34875811658943884]","[0.0, 0.72433561337285]",6.944495677947998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,8,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3490516983729359, 0.5204979385970981]","[0.303917825754548, 0.4419736440848854]",6.944495677947998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,8,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24403221517920634, 0.42435874212522895]","[0.0, 1.0]",8.92322826385498,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,8,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.43474472619600846, 0.6007109296795132]","[0.4318523247864775, 0.6280228717040058]",8.92322826385498,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V1_V0,4,2,8,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.19176446324832025, 0.34875811658943884]","[0.0, 0.72433561337285]",8.92322826385498,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PN_V2_V0,4,2,8,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3490516983729359, 0.5204979385970981]","[0.303917825754548, 0.4419736440848854]",8.92322826385498,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V1_V0,4,2,8,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2439966659636223, 0.42796813385666765]","[0.0, 1.0]",10.610401630401611,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M4_PS_V2_V0,4,2,8,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.43474472619600846, 0.6007109296795132]","[0.4318523247864775, 0.6280228717040058]",10.610401630401611,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
