Model_Index,nparents,nzr,zdr,cardinality,Iteration,cause,effect,query,Gibbs_Sampling,Time_gibbs,Metropolis_Hastings,Time_mh,Exact_Probability,Metropolis_Hastings_AlwaysTrue,exact_result,Time_Metropolis_Hastings_AlwaysTrue,Acceptance_Rate_Metropolis_Hastings_AlwaysTrue,Metropolis_Hastings_Exclude_Outliers,Time_Metropolis_Hastings_Exclude_Outliers,Acceptance_Rate_Metropolis_Hastings_Exclude_Outliers,Metropolis_Hastings_Parallel_Tempering,Time_Metropolis_Hastings_Parallel_Tempering,Acceptance_Rate_Metropolis_Hastings_Parallel_Tempering,Metropolis_Hastings_Swandsen_Wang,Time_Metropolis_Hastings_Swandsen_Wang,Acceptance_Rate_Metropolis_Hastings_Swandsen_Wang,Metropolis_Hastings_Zanella,Time_Metropolis_Hastings_Zanella,Acceptance_Rate_Metropolis_Hastings_Zanella
1,2,6,10,2,1000,V1,V0,PN,"[0.21366286589647712, 0.9549893832188644]",9.714799404144289,"[0.15791915488690286, 0.9248777332057314]",1.5664112567901611,"[0.0848332163344578, 1.0]","[0.6631778357539436, 0.8249084858228108]","[0.0848332163344578, 1.0]",1.5838971138000488,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.17124823557453664, 0.9341915786475403]",1.6357996463775637,"{'V3': 0.224918, 'V4': 1.0, 'V5': 1.0}","[0.31476200295213813, 0.9864817648228525]",5.18029260635376,,"[0.6268382735825846, 0.7885459216514242]",1.5744690895080566,,"[0.2623800690778803, 0.9582129988048145]",3.642858266830444,
1,2,6,10,2,1000,V2,V0,PN,"[0.6616187936699738, 0.9323419132960805]",9.714799404144289,"[0.5830591933195423, 0.9298425797832095]",1.5664112567901611,"[0.622484932133386, 1.0]","[0.6320761430696621, 0.773648153015237]","[0.622484932133386, 1.0]",1.5838971138000488,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.6122488303213013, 0.9285412738220956]",1.6357996463775637,"{'V3': 0.224918, 'V4': 1.0, 'V5': 1.0}","[0.5761384295022576, 0.9885862733212156]",5.18029260635376,,"[0.6138839897475858, 0.7254685963241557]",1.5744690895080566,,"[0.5702965914083853, 0.9662977104671431]",3.642858266830444,
1,2,6,10,2,2000,V1,V0,PS,"[0.020514030682124478, 0.13758377506843292]",19.325788736343384,"[0.012241843576207332, 0.1274454447021012]",3.0525102615356445,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.37508146378143437]","[0.0094624004357471, 0.111541219873608]",3.1127099990844727,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.017569151341243597, 0.14861279779190265]",3.21230697631836,"{'V3': 0.231052, 'V4': 1.0, 'V5': 1.0}","[0.01668502480846834, 0.14385084834799236]",10.31396508216858,,"[0.2514156942928749, 0.3533874094539342]",3.115468978881836,,"[0.013485840053505019, 0.15284424855494935]",7.246370792388916,
1,2,6,10,2,2000,V2,V0,PS,"[0.07450190394885554, 0.15711495184650634]",19.325788736343384,"[0.06383476643693119, 0.14924062984839825]",3.0525102615356445,"[0.0858548666390267, 0.137922802958112]","[0.24876117078045665, 0.34910974821411717]","[0.0858548666390267, 0.137922802958112]",3.1127099990844727,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07436070636089942, 0.15986748958581568]",3.21230697631836,"{'V3': 0.231052, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",10.31396508216858,,"[0.236520851466222, 0.31820592509813406]",3.115468978881836,,"[0.0698021049655499, 0.18357731480993597]",7.246370792388916,
1,2,6,10,2,2000,V1,V0,PN,"[0.18196437473264143, 0.9953625991514277]",19.325788736343384,"[0.10749597460814876, 0.9499912864150162]",3.0525102615356445,"[0.0848332163344578, 1.0]","[0.6567268099735871, 0.8338550820898939]","[0.0848332163344578, 1.0]",3.1127099990844727,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.17124823557453664, 0.992840982619918]",3.21230697631836,"{'V3': 0.231052, 'V4': 1.0, 'V5': 1.0}","[0.12928207535020353, 0.9864817648228525]",10.31396508216858,,"[0.6268382735825846, 0.7944133593591426]",3.115468978881836,,"[0.1263147701714829, 0.9958959854092754]",7.246370792388916,
1,2,6,10,2,2000,V2,V0,PN,"[0.6093647560915255, 0.9859450132028973]",19.325788736343384,"[0.5168427974816401, 0.9501518086278486]",3.0525102615356445,"[0.622484932133386, 1.0]","[0.6105712437012686, 0.7821384767086261]","[0.622484932133386, 1.0]",3.1127099990844727,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5747944863260628, 0.987481857268708]",3.21230697631836,"{'V3': 0.231052, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9885862733212156]",10.31396508216858,,"[0.6138839897475858, 0.7254685963241557]",3.115468978881836,,"[0.5556618147274275, 0.9805854495670282]",7.246370792388916,
1,2,6,10,2,3000,V1,V0,PS,"[0.020022027298434768, 0.14466750347618054]",28.892098426818848,"[0.012241843576207332, 0.13384165512932067]",4.534126043319702,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3775932697801836]","[0.0094624004357471, 0.111541219873608]",4.698518753051758,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.017569151341243597, 0.14861279779190265]",5.040714740753174,"{'V3': 0.233886, 'V4': 1.0, 'V5': 1.0}","[0.015854426777481063, 0.14385084834799236]",15.290550947189333,,"[0.2514156942928749, 0.3533874094539342]",4.746737480163574,,"[0.013485840053505019, 0.15284424855494935]",11.055599451065063,
1,2,6,10,2,3000,V2,V0,PS,"[0.07038681780598494, 0.15858249050539783]",28.892098426818848,"[0.06349379343330315, 0.15061909214013947]",4.534126043319702,"[0.0858548666390267, 0.137922802958112]","[0.24811295400313746, 0.34910974821411717]","[0.0858548666390267, 0.137922802958112]",4.698518753051758,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07436070636089942, 0.16203094966307124]",5.040714740753174,"{'V3': 0.233886, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",15.290550947189333,,"[0.236520851466222, 0.3215401428983391]",4.746737480163574,,"[0.059954669228996865, 0.18357731480993597]",11.055599451065063,
1,2,6,10,2,3000,V1,V0,PN,"[0.16485435487865857, 0.9953625991514277]",28.892098426818848,"[0.10749597460814876, 0.9632243890341223]",4.534126043319702,"[0.0848332163344578, 1.0]","[0.6477780654389521, 0.8435267173222881]","[0.0848332163344578, 1.0]",4.698518753051758,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.18455399771774697, 0.9967486646011865]",5.040714740753174,"{'V3': 0.233886, 'V4': 1.0, 'V5': 1.0}","[0.12928207535020353, 0.9864817648228525]",15.290550947189333,,"[0.6268382735825846, 0.7944133593591426]",4.746737480163574,,"[0.1263147701714829, 0.9970655555349263]",11.055599451065063,
1,2,6,10,2,3000,V2,V0,PN,"[0.5972650258964912, 0.9897907456899971]",28.892098426818848,"[0.5399221773756964, 0.9501518086278486]",4.534126043319702,"[0.622484932133386, 1.0]","[0.6105712437012686, 0.7821384767086261]","[0.622484932133386, 1.0]",4.698518753051758,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.594887639085209, 0.9948985396251981]",5.040714740753174,"{'V3': 0.233886, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9885862733212156]",15.290550947189333,,"[0.6086595549399655, 0.7423011815296262]",4.746737480163574,,"[0.5154002601311194, 0.9805854495670282]",11.055599451065063,
1,2,6,10,2,4000,V1,V0,PS,"[0.017504979231315637, 0.14466750347618054]",38.47268795967102,"[0.012241843576207332, 0.13384165512932067]",6.016704320907593,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",6.490967750549316,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.14861279779190265]",6.715057134628296,"{'V3': 0.222857, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.1457515645607891]",20.391676664352417,,"[0.24793500233732008, 0.3533874094539342]",6.285356760025024,,"[0.009994769116731132, 0.15284424855494935]",14.559908151626589,
1,2,6,10,2,4000,V2,V0,PS,"[0.07038681780598494, 0.15948462455319115]",38.47268795967102,"[0.06349379343330315, 0.14959675339973436]",6.016704320907593,"[0.0858548666390267, 0.137922802958112]","[0.24811295400313746, 0.3582667325888588]","[0.0858548666390267, 0.137922802958112]",6.490967750549316,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.0692072972324354, 0.16203094966307124]",6.715057134628296,"{'V3': 0.222857, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",20.391676664352417,,"[0.236520851466222, 0.3215401428983391]",6.285356760025024,,"[0.059954669228996865, 0.18357731480993597]",14.559908151626589,
1,2,6,10,2,4000,V1,V0,PN,"[0.16485435487865857, 0.9953625991514277]",38.47268795967102,"[0.10749597460814876, 0.9632243890341223]",6.016704320907593,"[0.0848332163344578, 1.0]","[0.644056242105171, 0.8435267173222881]","[0.0848332163344578, 1.0]",6.490967750549316,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",6.715057134628296,"{'V3': 0.222857, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.9938511304648389]",20.391676664352417,,"[0.6268382735825846, 0.7944133593591426]",6.285356760025024,,"[0.08601488701801548, 0.9970655555349263]",14.559908151626589,
1,2,6,10,2,4000,V2,V0,PN,"[0.5804763542326221, 0.9897907456899971]",38.47268795967102,"[0.5399221773756964, 0.9525824007070721]",6.016704320907593,"[0.622484932133386, 1.0]","[0.6105712437012686, 0.7821384767086261]","[0.622484932133386, 1.0]",6.490967750549316,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5715244967569538, 0.9948985396251981]",6.715057134628296,"{'V3': 0.222857, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",20.391676664352417,,"[0.6086595549399655, 0.7423011815296262]",6.285356760025024,,"[0.5154002601311194, 0.9834355279232739]",14.559908151626589,
1,2,6,10,2,5000,V1,V0,PS,"[0.016119632790355682, 0.14466750347618054]",48.15085959434509,"[0.012241843576207332, 0.14174881781626766]",7.514589786529541,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",8.323262691497803,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.15152959385409726]",8.628936529159546,"{'V3': 0.2138232, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.1457515645607891]",25.576329231262207,,"[0.24618927947759417, 0.3533874094539342]",8.041042804718018,,"[0.009994769116731132, 0.15284424855494935]",18.53118634223938,
1,2,6,10,2,5000,V2,V0,PS,"[0.07038681780598494, 0.15745181974814162]",48.15085959434509,"[0.06650216570646383, 0.15150121684668458]",7.514589786529541,"[0.0858548666390267, 0.137922802958112]","[0.23799693059760454, 0.3582667325888588]","[0.0858548666390267, 0.137922802958112]",8.323262691497803,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.06981324452212853, 0.1604343172614222]",8.628936529159546,"{'V3': 0.2138232, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",25.576329231262207,,"[0.236520851466222, 0.3215401428983391]",8.041042804718018,,"[0.059954669228996865, 0.18381023276017094]",18.53118634223938,
1,2,6,10,2,5000,V1,V0,PN,"[0.14908270760979944, 0.9953625991514277]",48.15085959434509,"[0.10749597460814876, 0.9869266581639664]",7.514589786529541,"[0.0848332163344578, 1.0]","[0.644056242105171, 0.8435267173222881]","[0.0848332163344578, 1.0]",8.323262691497803,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",8.628936529159546,"{'V3': 0.2138232, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.9938511304648389]",25.576329231262207,,"[0.6266609967887402, 0.7944133593591426]",8.041042804718018,,"[0.08601488701801548, 0.9970655555349263]",18.53118634223938,
1,2,6,10,2,5000,V2,V0,PN,"[0.575141352546419, 0.9897907456899971]",48.15085959434509,"[0.5399221773756964, 0.9803645812653018]",7.514589786529541,"[0.622484932133386, 1.0]","[0.6105712437012686, 0.7821384767086261]","[0.622484932133386, 1.0]",8.323262691497803,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5657296966511771, 0.9948985396251981]",8.628936529159546,"{'V3': 0.2138232, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",25.576329231262207,,"[0.6086595549399655, 0.7423011815296262]",8.041042804718018,,"[0.5132011018437096, 0.9839079547426363]",18.53118634223938,
1,2,6,10,2,6000,V1,V0,PS,"[0.016119632790355682, 0.15106384475567367]",57.74063992500305,"[0.015673437741205876, 0.14174881781626766]",8.993194580078125,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",9.921537160873411,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.15152959385409726]",10.300934553146362,"{'V3': 0.21481666666666666, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.14664896726044518]",30.60814118385315,,"[0.24618927947759417, 0.3533874094539342]",9.501548051834106,,"[0.009994769116731132, 0.15284424855494935]",22.252533435821533,
1,2,6,10,2,6000,V2,V0,PS,"[0.07038681780598494, 0.1603514927164792]",57.74063992500305,"[0.06588538255813259, 0.15405397740916182]",8.993194580078125,"[0.0858548666390267, 0.137922802958112]","[0.23799693059760454, 0.3582667325888588]","[0.0858548666390267, 0.137922802958112]",9.921537160873411,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07134003867247891, 0.15986748958581568]",10.300934553146362,"{'V3': 0.21481666666666666, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",30.60814118385315,,"[0.236520851466222, 0.3215401428983391]",9.501548051834106,,"[0.059954669228996865, 0.18381023276017094]",22.252533435821533,
1,2,6,10,2,6000,V1,V0,PN,"[0.14908270760979944, 0.9953625991514277]",57.74063992500305,"[0.13444167716292946, 0.9889647644386045]",8.993194580078125,"[0.0848332163344578, 1.0]","[0.644056242105171, 0.8435267173222881]","[0.0848332163344578, 1.0]",9.921537160873411,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",10.300934553146362,"{'V3': 0.21481666666666666, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.996576675595438]",30.60814118385315,,"[0.6266609967887402, 0.7944133593591426]",9.501548051834106,,"[0.08601488701801548, 0.9970655555349263]",22.252533435821533,
1,2,6,10,2,6000,V2,V0,PN,"[0.575141352546419, 0.9897907456899971]",57.74063992500305,"[0.5399221773756964, 0.9803645812653018]",8.993194580078125,"[0.622484932133386, 1.0]","[0.6105712437012686, 0.7821384767086261]","[0.622484932133386, 1.0]",9.921537160873411,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5768011850867081, 0.9948985396251981]",10.300934553146362,"{'V3': 0.21481666666666666, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",30.60814118385315,,"[0.6086595549399655, 0.7469873017735053]",9.501548051834106,,"[0.5132011018437096, 0.9839079547426363]",22.252533435821533,
1,2,6,10,2,7000,V1,V0,PS,"[0.016119632790355682, 0.15106384475567367]",67.35072231292725,"[0.010053823126488996, 0.13650915569800368]",10.47028422355652,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",11.51687479019165,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.15152959385409726]",11.937715768814089,"{'V3': 0.20959657142857144, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.14709263162189787]",35.652491331100464,,"[0.24618927947759417, 0.3533874094539342]",11.04431700706482,,"[0.009994769116731132, 0.15284424855494935]",25.787453413009644,
1,2,6,10,2,7000,V2,V0,PS,"[0.07038681780598494, 0.1595065992887132]",67.35072231292725,"[0.0691547892804595, 0.15265847852624853]",10.47028422355652,"[0.0858548666390267, 0.137922802958112]","[0.23799693059760454, 0.36380327989200295]","[0.0858548666390267, 0.137922802958112]",11.51687479019165,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.06856076123835289, 0.15898056017604797]",11.937715768814089,"{'V3': 0.20959657142857144, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",35.652491331100464,,"[0.233187268303105, 0.3215401428983391]",11.04431700706482,,"[0.059954669228996865, 0.18381023276017094]",25.787453413009644,
1,2,6,10,2,7000,V1,V0,PN,"[0.14908270760979944, 0.9942793066073731]",67.35072231292725,"[0.08479888696310692, 0.9889647644386045]",10.47028422355652,"[0.0848332163344578, 1.0]","[0.6329012444381193, 0.8435267173222881]","[0.0848332163344578, 1.0]",11.51687479019165,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",11.937715768814089,"{'V3': 0.20959657142857144, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.996576675595438]",35.652491331100464,,"[0.6250498430574808, 0.7944133593591426]",11.04431700706482,,"[0.08601488701801548, 0.9970655555349263]",25.787453413009644,
1,2,6,10,2,7000,V2,V0,PN,"[0.5766003732900918, 0.9886128850312335]",67.35072231292725,"[0.5511875372195431, 0.9803645812653018]",10.47028422355652,"[0.622484932133386, 1.0]","[0.6105712437012686, 0.789752516807689]","[0.622484932133386, 1.0]",11.51687479019165,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5520779181918519, 0.9948985396251981]",11.937715768814089,"{'V3': 0.20959657142857144, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",35.652491331100464,,"[0.6077684521070534, 0.7469873017735053]",11.04431700706482,,"[0.5132011018437096, 0.9839079547426363]",25.787453413009644,
1,2,6,10,2,8000,V1,V0,PS,"[0.01607638270968628, 0.15106384475567367]",76.95973825454712,"[0.008589858210237377, 0.13650915569800368]",11.947929859161375,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",13.103846788406372,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.15152959385409726]",13.577155590057371,"{'V3': 0.209913625, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.14709263162189787]",40.602904081344604,,"[0.24618927947759417, 0.3533874094539342]",12.585676670074465,,"[0.009994769116731132, 0.15284424855494935]",29.298555374145508,
1,2,6,10,2,8000,V2,V0,PS,"[0.0686049926919454, 0.15862299869399923]",76.95973825454712,"[0.06588538255813259, 0.15259468816515787]",11.947929859161375,"[0.0858548666390267, 0.137922802958112]","[0.23799693059760454, 0.36380327989200295]","[0.0858548666390267, 0.137922802958112]",13.103846788406372,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.06856076123835289, 0.15986748958581568]",13.577155590057371,"{'V3': 0.209913625, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",40.602904081344604,,"[0.233187268303105, 0.3215401428983391]",12.585676670074465,,"[0.059954669228996865, 0.18381023276017094]",29.298555374145508,
1,2,6,10,2,8000,V1,V0,PN,"[0.14440897926016044, 0.9942793066073731]",76.95973825454712,"[0.07000307908263868, 0.9889647644386045]",11.947929859161375,"[0.0848332163344578, 1.0]","[0.6329012444381193, 0.8435267173222881]","[0.0848332163344578, 1.0]",13.103846788406372,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",13.577155590057371,"{'V3': 0.209913625, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.996576675595438]",40.602904081344604,,"[0.6250498430574808, 0.7944133593591426]",12.585676670074465,,"[0.08601488701801548, 0.9970655555349263]",29.298555374145508,
1,2,6,10,2,8000,V2,V0,PN,"[0.5650208592803388, 0.9886128850312335]",76.95973825454712,"[0.5511875372195431, 0.9803645812653018]",11.947929859161375,"[0.622484932133386, 1.0]","[0.6065741398422183, 0.7928964214112235]","[0.622484932133386, 1.0]",13.103846788406372,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5520779181918519, 0.9948985396251981]",13.577155590057371,"{'V3': 0.209913625, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",40.602904081344604,,"[0.6077684521070534, 0.7469873017735053]",12.585676670074465,,"[0.5132011018437096, 0.9864137890354772]",29.298555374145508,
1,2,6,10,2,9000,V1,V0,PS,"[0.01607638270968628, 0.15106384475567367]",86.55877041816711,"[0.008589858210237377, 0.13455862748026476]",13.427374839782717,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",14.65415906906128,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.15152959385409726]",15.225241422653198,"{'V3': 0.21069844444444444, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.16063842805357273]",45.52887558937073,,"[0.24537684668155882, 0.35558578223772114]",14.057402610778809,,"[0.009994769116731132, 0.15284424855494935]",33.01413154602051,
1,2,6,10,2,9000,V2,V0,PS,"[0.06788255491925828, 0.1595065992887132]",86.55877041816711,"[0.06588538255813259, 0.15064076456070805]",13.427374839782717,"[0.0858548666390267, 0.137922802958112]","[0.23799693059760454, 0.36380327989200295]","[0.0858548666390267, 0.137922802958112]",14.65415906906128,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.06856076123835289, 0.15916420002761694]",15.225241422653198,"{'V3': 0.21069844444444444, 'V4': 1.0, 'V5': 1.0}","[0.06022273779458755, 0.1769902291766007]",45.52887558937073,,"[0.233187268303105, 0.3215401428983391]",14.057402610778809,,"[0.059954669228996865, 0.18381023276017094]",33.01413154602051,
1,2,6,10,2,9000,V1,V0,PN,"[0.14440897926016044, 0.9942793066073731]",86.55877041816711,"[0.07000307908263868, 0.9889647644386045]",13.427374839782717,"[0.0848332163344578, 1.0]","[0.6329012444381193, 0.8435267173222881]","[0.0848332163344578, 1.0]",14.65415906906128,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",15.225241422653198,"{'V3': 0.21069844444444444, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.996576675595438]",45.52887558937073,,"[0.6250498430574808, 0.7944133593591426]",14.057402610778809,,"[0.08601488701801548, 0.9970655555349263]",33.01413154602051,
1,2,6,10,2,9000,V2,V0,PN,"[0.561806052856678, 0.9886128850312335]",86.55877041816711,"[0.5511875372195431, 0.9803645812653018]",13.427374839782717,"[0.622484932133386, 1.0]","[0.6065741398422183, 0.7928964214112235]","[0.622484932133386, 1.0]",14.65415906906128,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5597935853163877, 0.9948985396251981]",15.225241422653198,"{'V3': 0.21069844444444444, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",45.52887558937073,,"[0.6077684521070534, 0.7469873017735053]",14.057402610778809,,"[0.5132011018437096, 0.9864137890354772]",33.01413154602051,
1,2,6,10,2,10000,V1,V0,PS,"[0.01607638270968628, 0.15017913184490392]",96.16664600372314,"[0.008589858210237377, 0.13034731236522634]",14.9103102684021,"[0.0094624004357471, 0.111541219873608]","[0.25324029879712706, 0.3978255650360463]","[0.0094624004357471, 0.111541219873608]",16.20332098007202,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.009461371249522788, 0.1492766881505382]",16.8037588596344,"{'V3': 0.2119581, 'V4': 1.0, 'V5': 1.0}","[0.011763777294565663, 0.16063842805357273]",50.51875042915344,,"[0.24537684668155882, 0.35558578223772114]",15.52519178390503,,"[0.009994769116731132, 0.15284424855494935]",36.53867936134338,
1,2,6,10,2,10000,V2,V0,PS,"[0.06719797099442297, 0.1588289391227339]",96.16664600372314,"[0.06420094356969251, 0.15064076456070805]",14.9103102684021,"[0.0858548666390267, 0.137922802958112]","[0.23799693059760454, 0.36380327989200295]","[0.0858548666390267, 0.137922802958112]",16.20332098007202,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.06893555722152202, 0.15916420002761694]",16.8037588596344,"{'V3': 0.2119581, 'V4': 1.0, 'V5': 1.0}","[0.05835788090809535, 0.1769902291766007]",50.51875042915344,,"[0.233187268303105, 0.3215401428983391]",15.52519178390503,,"[0.05749419933304166, 0.18381023276017094]",36.53867936134338,
1,2,6,10,2,10000,V1,V0,PN,"[0.13929716171790235, 0.9942793066073731]",96.16664600372314,"[0.07000307908263868, 0.9889647644386045]",14.9103102684021,"[0.0848332163344578, 1.0]","[0.6329012444381193, 0.8435267173222881]","[0.0848332163344578, 1.0]",16.20332098007202,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.09220475681624289, 0.9967486646011865]",16.8037588596344,"{'V3': 0.2119581, 'V4': 1.0, 'V5': 1.0}","[0.09999425535983232, 0.996576675595438]",50.51875042915344,,"[0.6250498430574808, 0.8043258746710087]",15.52519178390503,,"[0.08601488701801548, 0.9970655555349263]",36.53867936134338,
1,2,6,10,2,10000,V2,V0,PN,"[0.5500039174353122, 0.9886128850312335]",96.16664600372314,"[0.5347239434927599, 0.9758349705437054]",14.9103102684021,"[0.622484932133386, 1.0]","[0.6065741398422183, 0.7928964214112235]","[0.622484932133386, 1.0]",16.20332098007202,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5597935853163877, 0.9948985396251981]",16.8037588596344,"{'V3': 0.2119581, 'V4': 1.0, 'V5': 1.0}","[0.41736760558652647, 0.9912978890930527]",50.51875042915344,,"[0.6077684521070534, 0.7469873017735053]",15.52519178390503,,"[0.48756466646575397, 0.9864137890354772]",36.53867936134338,
1,2,10,10,2,1000,V1,V0,PS,"[0.01746785714690242, 0.12254853598518506]",11.462136507034302,"[0.02806405017626222, 0.13139213967247515]",1.7026333808898926,"[0.0, 0.1085791673523081]","[0.2891566269236704, 0.42490946594866275]","[0.0, 0.1085791673523081]",1.7662417888641355,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.018500955785431792, 0.12027787926842867]",1.832235336303711,"{'V3': 0.189834, 'V4': 1.0, 'V5': 1.0}","[0.009323326943394187, 0.12102464782523147]",5.34943437576294,,"[0.2836132250375406, 0.3872927297337036]",1.6212098598480225,,"[0.009793313485378888, 0.1268927646197092]",4.45474910736084,
1,2,10,10,2,1000,V2,V0,PS,"[0.07606405056181828, 0.15904831464660804]",11.462136507034302,"[0.07615177957712967, 0.16702233246137654]",1.7026333808898926,"[0.0956186813813188, 0.1414789988402909]","[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",1.7662417888641355,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.0778916679046192, 0.16408773279293848]",1.832235336303711,"{'V3': 0.189834, 'V4': 1.0, 'V5': 1.0}","[0.0747905296217403, 0.17064031134151403]",5.34943437576294,,"[0.2816805143353267, 0.37015051402250826]",1.6212098598480225,,"[0.06341698570035918, 0.16459940927033456]",4.45474910736084,
